"Version",4
"Author","Adrian Orastean"
"Date",#2024-08-22 10:03:53#
"Product","2SP0215F2Q1C-GD1000HFA120C6S"
"Mandatory","CTQ","Fail Group","Test Number 1","Test Number 2","Test Name","Spec ID","Test Mode","Low Limit","Expected Value","Max Limit","Unit","Tolerance","BOM ID","MFG PN","Test Type","Test Point A","Test Point B","Test Point C","Test Point D","Voltage","Current","Frequency","Treshold Level CHA","Treshold Level CHB","Samples","Setup Delay","Range Delay","Error Text","Test Description"
1,1,16,"160","090","CMD TRANS AD - Voltage Level SO1 - GND @ ASC_AD1=5V","FCT_160_090","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / IN1+=GND / IN1-=GND / ASC_AD1=0V / CGE1=470nF || SO1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,1,16,"160","110","CMD TRANS AD - Turn-On Transmission Delay from TP317(IN1+) to TP130(GH1_AUX1)","FCT_160_110","GELE",210,300,390,"nS",.3,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / IN1-=GND / ASC_AD1=5V / IN1+=5V / No Load || tp(LH) : 50% IN1+ RE >> 50% GH_AUX1 RE","Wrong Turn On Propagation Delay @ Normal Mode"
0,1,16,"160","120","CMD TRANS AD - Voltage Level SO1 - GND @ During Turn On","FCT_160_120","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / IN1-=GND / ASC_AD1=5V / IN1+=5V / No Load || SO1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,1,16,"160","140","CMD TRANS AD - Turn-Off Transmission Delay from TP317(IN1+) to TP133(GL1)","FCT_160_140","GELE",210,300,390,"nS",.3,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=IN1-=GND / ASC_AD1=5V / IN1+=0V / CGE1=470nF || tp(HL) : 50% IN1+ FE >> 50% GL1 FE","Wrong Turn Off Propagation Delay @ Normal Mode"
0,1,16,"160","150","CMD TRANS AD - Voltage Level SO1 - GND @ During Turn Off","FCT_160_150","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=IN1-=GND / ASC_AD1=5V / IN1+=0V / SO1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"160","170","CMD TRANS AD - Voltage Level TP317(IN1+) - GND @ ASC_AD1 = 5V Interlock Deactivation ","FCT_160_170","GELE",2.125,2.5,2.875,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1+=5V / IN1-=5V / No Load || IN1+ - IN1-","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"160","180","CMD TRANS AD - Voltage Level TP318(IN1-) - GND @ ASC_AD1 = 5V Interlock Deactivation ","FCT_160_180","GELE",2.125,2.5,2.875,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1+=5V / IN1-=5V / No Load || IN1+_IC - IN1-_IC","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"160","190","CMD TRANS AD - Voltage Level TP305(IN1+_IC) - GND @ ASC_AD1 = 5V Interlock Deactivation ","FCT_160_190","GELE",1.7,2,2.3,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1+=5V / IN1-=5V / No Load || IN1+ - IN1-","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"160","200","CMD TRANS AD - Voltage Level TP308(IN1-_IC) - GND @ ASC_AD1 = 5V Interlock Deactivation ","FCT_160_200","GELE",1.7,2,2.3,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1+=5V / IN1-=5V / No Load || IN1+_IC - IN1-_IC","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"160","210","CMD TRANS AD - AVG Voltage Level G1-VEE1 @ ASC_AD1 = 5V Interlock Deactivation","FCT_160_210","GELE",2.3375,2.75,3.1625,"V",.15,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1+=5V / IN1-=5V / No Load || G1-VEE1","Wrong Turn Off Propagation Delay @ Normal Mode"
1,1,16,"160","220","CMD TRANS AD - Voltage Level SO1 - GND @ ASC_AD1 = 5V Interlock Deactivation","FCT_160_220","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1+=5V / IN1-=5V / No Load || SO1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"160","240","CMD TRANS AD - Current Consumption IVCC1 @  In Swithcing Full Load","FCT_160_240","GELE",90,100,110,"mA",.1,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || IVCC1","Wrong Current Consumtion IVCC1 @ Idle ON"
1,1,16,"160","250","CMD TRANS AD - Voltage Level VCC1 - GND @ In Swithcing Full Load","FCT_160_250","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VCC1 - GND","Wrong Voltage Level VCC1-GND @ Idle ON"
1,1,16,"160","260","CMD TRANS AD - Voltage Level SO1 - GND @ In Swithcing Full Load","FCT_160_260","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || SO1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"160","280","CMD TRANS AD - Voltage Level VISO1 - COM1 @ In Swithcing Full Load","FCT_160_280","GELE",7.9475,9.35,10.7525,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VISO1 - COM1","Wrong Voltage Level VISO1-COM1 @ Idle ON"
1,1,16,"160","290","CMD TRANS AD - Voltage Level VISO1 - VEE1 @ In Swithcing Full Load","FCT_160_290","GELE",5.78,6.8,7.82,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VISO1 - VEE1","Wrong Voltage Level VISO1-VEE1 @ Idle ON"
1,1,16,"160","300","CMD TRANS AD - Voltage Level VEE1 - COM1 @ In Swithcing Full Load","FCT_160_300","GELE",1.5,2.5,3.5,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VEE1 - COM1","Wrong Voltage Level VEE1-COM1 @ Idle ON"
1,1,16,"160","310","CMD TRANS AD - AVG Voltage Level G1 - VEE1 @ In Swithcing Full Load","FCT_160_310","GELE",1.5,2.5,3.5,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || G1 - VEE1","Wrong Voltage Level G1-VEE1 @ Idle ON"
1,1,16,"160","320","CMD TRANS AD - MIN Voltage Level G1 - VEE1 @ In Swithcing Full Load","FCT_160_320","GELE",-2.875,-2.5,-2.125,"V",-.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || G1 - VEE1","Wrong Voltage Level G1-VEE1 @ Idle ON"
1,1,16,"160","330","CMD TRANS AD - MAX Voltage Level G1 - VEE1 @ In Swithcing Full Load","FCT_160_330","GELE",5.8225,6.85,7.8775,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || G1 - VEE1","Wrong Voltage Level G1-VEE1 @ Idle ON"
1,1,16,"160","340","CMD TRANS AD - AVG Voltage Level AUX_H1 - COM1 @ In Swithcing Full Load","FCT_160_340","GELE",6.4725,7.85,9.2275,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || AUX_H1 - COM1","Wrong Voltage Level AUX_H1-COM1 @ Idle ON"
1,1,16,"160","350","CMD TRANS AD - MIN Voltage Level AUX_H1 - COM1 @ In Swithcing Full Load","FCT_160_350","GELE",-1,0,1,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || AUX_H1 - COM1","Wrong Voltage Level AUX_H1-COM1 @ Idle ON"
1,1,16,"160","360","CMD TRANS AD - MAX Voltage Level AUX_H1 - COM1 @ In Swithcing Full Load","FCT_160_360","GELE",13.175,15.5,17.825,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || AUX_H1 - COM1","Wrong Voltage Level AUX_H1-COM1 @ Idle ON"
1,1,16,"160","370","CMD TRANS AD - AVG Voltage Level VISO1 - GH_AUX1 @ In Swithcing Full Load","FCT_160_370","GELE",4.0375,4.75,5.4625,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VISO1 - GH_AUX1","Wrong Voltage Level VISO1-GH_AUX1 @ Idle ON"
1,1,16,"160","380","CMD TRANS AD - MIN Voltage Level VISO1 - GH_AUX1 @ In Swithcing Full Load","FCT_160_380","GELE",-1,0,1,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VISO1 - GH_AUX1","Wrong Voltage Level VISO1-GH_AUX1 @ Idle ON"
1,1,16,"160","390","CMD TRANS AD - MAX Voltage Level VISO1 - GH_AUX1 @ In Swithcing Full Load","FCT_160_390","GELE",8.075,9.5,10.925,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VISO1 - GH_AUX1","Wrong Voltage Level VISO1-GH_AUX1 @ Idle ON"
1,1,16,"160","400","CMD TRANS AD - AVG Voltage Level VGXX1 - COM1 @ In Swithcing Full Load","FCT_160_400","GELE",11.05,13,14.95,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VGXX1 - COM1","Wrong Voltage Level VGXX1-COM1 @ Idle ON"
1,1,16,"160","410","CMD TRANS AD - MIN Voltage Level VGXX1 - COM1 @ In Swithcing Full Load","FCT_160_410","GELE",7.225,8.5,9.775,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VGXX1 - COM1","Wrong Voltage Level VGXX1-COM1 @ Idle ON"
1,1,16,"160","420","CMD TRANS AD - MAX Voltage Level VGXX1 - COM1 @ In Swithcing Full Load","FCT_160_420","GELE",15.0875,17.75,20.4125,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=5V / IN1-=GND / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF || VGXX1 - COM1","Wrong Voltage Level VGXX1-COM1 @ Idle ON"
1,1,16,"160","440","CMD TRANS AD - Turn-On Treshold Detection @ TP420(ASC_AD2)","FCT_160_440","GELE",1.84,2.3,2.76,"V",.2,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=3-5V Res=200mV / IN1-=GND / IN1+=GND / No Load || ASC_AD1_MIN >> GH1 High","Wrong Turn Off Propagation Delay @ Normal Mode"
1,1,16,"160","450","CMD TRANS AD - Voltage Level SO1 - GND @ During Turn On","FCT_160_450","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=3-5V Res=200mV / IN1-=GND / IN1+=GND / No Load || SOA1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"160","470","CMD TRANS AD - Turn-On Treshold Detection @ TP310(ASC_AD1_IC)","FCT_160_470","GELE",1.6,2,2.4,"V",.2,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=3-5V Res=200mV / IN1-=GND / IN1+=GND / No Load || ASC_AD1_IC_MIN >> GH1 High","Wrong Turn Off Propagation Delay @ Normal Mode"
1,1,16,"160","480","CMD TRANS AD - Voltage Level SO1 - GND @ During Turn On","FCT_160_480","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=3-5V Res=200mV / IN1-=GND / IN1+=GND / No Load || SOA1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"160","500","CMD TRANS AD - Turn-Off Treshold Detection @ TP420(ASC_AD2)","FCT_160_500","GELE",1.76,2.2,2.64,"V",.2,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=5-3V Res=-200mV / IN1-=GND / IN1+=GND / No Load || ASC_AD1_MAX >> GH1 Low","Wrong Turn Off Propagation Delay @ Normal Mode"
1,1,16,"160","510","CMD TRANS AD - Voltage Level SO1 - GND @ During Turn Off","FCT_160_510","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=5-3V Res=-200mV / IN1-=GND / IN1+=GND / No Load || SOA1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"160","530","CMD TRANS AD - Turn-Off Treshold Detection @ TP310(ASC_AD1_IC)","FCT_160_530","GELE",1.36,1.7,2.04,"V",.2,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=5-3V Res=-200mV / IN1-=GND / IN1+=GND / No Load || ASC_AD1_IC_MAX >> GH1 Low","Wrong Turn Off Propagation Delay @ Normal Mode"
1,1,16,"160","540","CMD TRANS AD - Voltage Level SO1 - GND @ During Turn Off","FCT_160_540","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=5-3V Res=-200mV / IN1-=GND / IN1+=GND / No Load || SOA1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,1,16,"160","560","CMD TRANS AD - Turn-On Transmission Delay from TP420(ASC_AD2) to TP130(GH1_AUX1)","FCT_160_560","GELE",210,300,390,"nS",.3,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=5V / IN1-=GND / IN1+=GND / No Load || tp(LH) : 50% ASC_AD1 RE >> 50% GH_AUX1 RE","Wrong Turn On Propagation Delay @ Normal Mode"
0,1,16,"160","570","CMD TRANS AD - Voltage Level SO1 - GND @ During Turn On","FCT_160_570","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=5V / IN1-=GND / IN1+=GND / No Load || SOA1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,1,16,"160","590","CMD TRANS AD - Turn-On Transmission Delay from TP310(ASC_AD1_IC) to TP130(GH1_AUX1)","FCT_160_590","GELE",210,300,390,"nS",.3,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=5V / IN1-=GND / IN1+=GND / No Load || tp(LH) : 50% ASC_AD1_IC RE >> 50% GH_AUX1 RE","Wrong Turn Off Propagation Delay @ Normal Mode"
0,1,16,"160","600","CMD TRANS AD - Voltage Level SO1 - GND @ During Turn On","FCT_160_600","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=5V / IN1-=GND / IN1+=GND / No Load || SOA1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,1,16,"160","620","CMD TRANS AD - Turn-Off Transmission Delay from TP420(ASC_AD2) to TP113(GL1)","FCT_160_620","GELE",210,300,390,"nS",.3,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=0V / IN1-=GND / IN1+=GND / No Load || tp(HL) : 50% ASC_AD1 FE >> 50% GL FE","Wrong Turn On Propagation Delay @ Normal Mode"
0,1,16,"160","630","CMD TRANS AD - Voltage Level SO1 - GND @ During Turn Off","FCT_160_630","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=0V / IN1-=GND / IN1+=GND / No Load || SOA1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,1,16,"160","650","CMD TRANS AD - Turn-Off Transmission Delay from TP310(ASC_AD1_IC) to TP113(GL1)","FCT_160_650","GELE",210,300,390,"nS",.3,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=0V / IN1-=GND / IN1+=GND / No Load || tp(HL) : 50% ASC_AD1_IC FE >> 50% GL FE","Wrong Turn Off Propagation Delay @ Normal Mode"
0,1,16,"160","660","CMD TRANS AD - Voltage Level SO1 - GND @ During Turn Off","FCT_160_660","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=5V / ASC_AD1=0V / IN1-=GND / IN1+=GND / No Load || SOA1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"165","010","CMD TRANS AD - Voltage Level VISO2 - COM2 @ ASC_AD2=0V","FCT_165_010","GELE",18.275,21.5,24.725,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / IN1+=GND / IN1-=GND / ASC_AD1=0V / CGE1=470nF || VISO1 - COM1 ","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"165","020","CMD TRANS AD - Voltage Level VISO2 - VEE2  @ ASC_AD2=0V","FCT_165_020","GELE",12.75,15,17.25,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / IN1+=GND / IN1-=GND / ASC_AD1=0V / CGE1=470nF || VISO1 - VEE1 ","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"165","030","CMD TRANS AD - Voltage Level VEE2 - COM2 @ ASC_AD2=0V","FCT_165_030","GELE",5.95,7,8.05,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / IN1+=GND / IN1-=GND / ASC_AD1=0V / CGE1=470nF || VEE1 - COM1 ","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"165","040","CMD TRANS AD - Turn-On Transmission Delay from TP420(ASC_AD2) to TP204(VISO2)","FCT_165_040","GELE",7.65,9,10.35,"mS",.15,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / IN1+=GND / IN1-=GND / ASC_AD1=5V / CGE1=470nF || tp(LH) : 50% ASC_AD1 RE >> VISO1","Wrong Turn On Propagation Delay @ Normal Mode"
1,1,16,"165","050","CMD TRANS AD - Voltage Level VISO2 - COM2 @ ASC_AD2=5V","FCT_165_050","GELE",9.35,11,12.65,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / IN1+=GND / IN1-=GND / ASC_AD1=5V / CGE1=470nF || VISO1 - COM1 ","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"165","060","CMD TRANS AD - Voltage Level VISO2 - VEE2 @ ASC_AD2=5V","FCT_165_060","GELE",7.225,8.5,9.775,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / IN1+=GND / IN1-=GND / ASC_AD1=5V / CGE1=470nF || VISO1 - VEE1 ","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"165","070","CMD TRANS AD - Voltage Level VEE2 - COM2 @ ASC_AD2=5V","FCT_165_070","GELE",2.125,2.5,2.875,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / IN1+=GND / IN1-=GND / ASC_AD1=5V / CGE1=470nF || VEE1 - COM1 ","Wrong Voltage Level SO1-GND @ Idle ON"
1,1,16,"165","090","CMD TRANS AD - Voltage Level SO2 - GND @ ASC_AD2=5V","FCT_165_090","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / IN1+=GND / IN1-=GND / ASC_AD1=0V / CGE1=470nF || SO1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,1,16,"165","110","CMD TRANS AD - Turn-On Transmission Delay from TP417(IN2+) to TP230(GH2_AUX2)","FCT_165_110","GELE",210,300,390,"nS",.3,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / IN1-=GND / ASC_AD1=5V / IN1+=5V / No Load || tp(LH) : 50% IN1+ RE >> 50% GH_AUX1 RE","Wrong Turn On Propagation Delay @ Normal Mode"
0,1,16,"165","120","CMD TRANS AD - Voltage Level SO2 - GND @ During Turn On","FCT_165_120","GELE",4.75,5,5.25,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / IN1-=GND / ASC_AD1=5V / IN1+=5V / No Load || SO1 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,1,16,"165","140","CMD TRANS AD - Turn-Off Transmission Delay from TP417(IN2+) to TP233(GL2)","FCT_165_140","GELE",210,300,390,"nS",.3,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=IN1-=GND / ASC_AD1=5V / IN1+=0V / CGE1=470nF || tp(HL) : 50% IN1+ FE >> 50% GL1 FE","Wrong Turn Off Propagation Delay @ Normal Mode"
